Rosenbrock,5,100,1.00000001,1933,487652,0.2208086297,1.0000773992,10.0033311844
Rosenbrock,10,100,1.00000001,1202,301996,0.1234375491,1.9999995364,6.2099981308
Rosenbrock,20,100,1.00000001,782,480604,0.0857864376,0.9999996563,10.0033311844
Rosenbrock,5,100,1.000000001,1022,251728,0.1762861461,0.999999968,5.1733322144
Rosenbrock,10,100,1.000000001,863,101367,0.1212998778,1.9999999534,2.1833319664
Rosenbrock,20,100,1.000000001,990,470464,0.0857864641,1.0078124525,10.0033311844
Rosenbrock,5,100,1.0000000001,1218,474066,0.3179273782,1.0707596884,10.0033321381
Rosenbrock,10,100,1.0000000001,1199,101816,0.1230275362,1.9999999956,2.2433319092
Rosenbrock,20,100,1.0000000001,540,301255,0.0857864499,1.4999999354,6.2799978256
Rosenbrock,5,100,1,1354,474369,0.3182113397,1.0680365983,10.0033321381
Rosenbrock,10,100,1,1193,151990,0.1196093682,1.9999999995,3.2466650009
Rosenbrock,20,100,1,570,101051,0.0857865729,1.4999993462,2.2599990368
Rosenbrock,5,200,2,840,878154,0.059449211,5.70995651386741E-010,10.0033311844
Rosenbrock,10,200,2,754,790830,0.059449211,2.74504047270696E-009,10.0033321381
Rosenbrock,20,200,2,842,881801,0.059449211,2.77555756156289E-015,10.0033321381
Rosenbrock,5,200,1.1,1118,239983,0.0857845175,0.0368617883,10.0033321381
Rosenbrock,10,200,1.1,472,226151,0.0857842989,0.0418878496,10.0033311844
Rosenbrock,20,200,1.1,521,238438,0.0857842815,0.0424594497,10.0033321381
Rosenbrock,5,200,1.01,3030,241473,0.1074242937,0.9023927552,10.0033311844
Rosenbrock,10,200,1.01,2298,231412,0.1881420561,0.7295346886,10.0033311844
Rosenbrock,20,200,1.01,1441,152247,0.0858152922,1.0467927146,6.9999980927
Rosenbrock,5,200,1.001,3219,231616,0.1944496,1.2170728612,10.0033321381
Rosenbrock,10,200,1.001,3450,155215,0.1055215163,1.3666530299,7.0199980736
